tab11651829623.665747
/home/vepho/Working/Algos/GeneralizedHarmonic.class;class;33204;24251320;2069;1;1000;1000;656;1651829617;1633277715;1633277715;664;None
/home/vepho/Working/Algos/GeneralizedHarmonic.java;java;33188;24251319;2069;1;1000;1000;276;1651829617;1633277711;1633277711;644;None
/home/vepho/Working/Algos/GreatCircle.class;class;33204;24251012;2069;1;1000;1000;1223;1651829617;1632072451;1632072451;664;None
/home/vepho/Working/Algos/GreatCircle.java;java;33188;24250968;2069;1;1000;1000;559;1651829617;1632075264;1632075264;644;None
/home/vepho/Working/Algos/hello.zip;zip;33204;24251024;2069;1;1000;1000;1677;1651829617;1632075269;1632075269;664;MIME type: application/zip;"Endianness: Little endian
File ""CMYKtoRGB.java"":";File name: CMYKtoRGB.java;File size: 588 bytes;Compressed file size: 251 bytes;Compression rate: 2.3x;Creation date: 2021-09-19 21:14:24;"Compression: Deflate
File ""GreatCircle.java"":";File name: GreatCircle.java;File size: 559 bytes;Compressed file size: 255 bytes;Compression rate: 2.2x;Creation date: 2021-09-19 21:14:24;"Compression: Deflate
File ""HelloGoodbye.java"":";File name: HelloGoodbye.java;File size: 213 bytes;Compressed file size: 128 bytes;Compression rate: 1.7x;Creation date: 2021-09-19 21:14:22;"Compression: Deflate
File ""HelloWorld.java"":";File name: HelloWorld.java;File size: 111 bytes;Compressed file size: 99 bytes;Compression rate: 1.1x;Creation date: 2021-09-19 21:14:26;"Compression: Deflate
File ""RightTriangle.java"":";File name: RightTriangle.java;File size: 364 bytes;Compressed file size: 202 bytes;Compression rate: 1.8x;Creation date: 2021-09-19 21:14:24;Compression: Deflate
/home/vepho/Working/Algos/HelloGoodbye.class;class;33204;24250960;2069;1;1000;1000;951;1651829617;1631999024;1631999024;664;None
/home/vepho/Working/Algos/HelloGoodbye.java;java;33188;24250869;2069;1;1000;1000;213;1651829617;1632075262;1632075262;644;None
/home/vepho/Working/Algos/HelloWorld.class;class;33204;24250962;2069;1;1000;1000;427;1651829618;1631998682;1631998682;664;None
/home/vepho/Working/Algos/HelloWorld.java;java;33188;24250958;2069;1;1000;1000;111;1651829618;1632075265;1632075265;644;None
/home/vepho/Working/Algos/insertinoSort;;33277;24251243;2069;1;1000;1000;16872;1651829609;1647786440;1647786440;775;None
/home/vepho/Working/Algos/insertionSort;;33277;24259752;2069;1;1000;1000;16872;1651829609;1648020459;1648020459;775;None
/home/vepho/Working/Algos/insertionSort.c;c;33204;24255710;2069;1;1000;1000;652;1651829618;1648020436;1648020437;664;None
/home/vepho/Working/Algos/insertionSort.c~;c~;33204;24256204;2069;1;1000;1000;598;1651829618;1647792564;1648020436;664;None
/home/vepho/Working/Algos/isnertionSort.c;c;33204;24266173;2069;1;1000;1000;264;1651829618;1647782610;1647782610;664;None
/home/vepho/Working/Algos/isnertionSort.c~;c~;33204;24264281;2069;1;1000;1000;222;1651829618;1647781932;1647782610;664;None
/home/vepho/Working/Algos/mergeSort;;33277;24255537;2069;1;1000;1000;16896;1651829609;1647971716;1647971716;775;None
/home/vepho/Working/Algos/mergeSort.c;c;33204;24268573;2069;1;1000;1000;1320;1651829618;1647971714;1647971714;664;None
/home/vepho/Working/Algos/mergeSort.c~;c~;33204;24256014;2069;1;1000;1000;384;1651829618;1647799719;1647967009;664;None
/home/vepho/Working/Algos/quickSort;;33277;24255289;2069;1;1000;1000;16848;1651829609;1648023289;1648023289;775;None
/home/vepho/Working/Algos/quickSort.c;c;33204;24256333;2069;1;1000;1000;833;1651829618;1649508865;1649508865;664;None
/home/vepho/Working/Algos/quickSort.c~;c~;33204;24260366;2069;1;1000;1000;833;1651829618;1647963096;1649508865;664;None
/home/vepho/Working/Algos/radixSort.c;c;33204;24265854;2069;1;1000;1000;329;1651829618;1648138538;1648138538;664;None
/home/vepho/Working/Algos/radixSort.c~;c~;33204;24266592;2069;1;1000;1000;0;1648138431;1648138431;1648138538;664;No_file
/home/vepho/Working/Algos/RandomWalker.java;java;33188;24251322;2069;1;1000;1000;539;1651829618;1633278999;1633278999;644;None
/home/vepho/Working/Algos/RightTriangle.class;class;33204;24250964;2069;1;1000;1000;554;1651829618;1632074182;1632074182;664;None
/home/vepho/Working/Algos/RightTriangle.java;java;33188;24250959;2069;1;1000;1000;364;1651829618;1632075264;1632075264;644;None
/home/vepho/Working/Algos/selectiohSort;;33277;24262330;2069;1;1000;1000;16872;1651829609;1647787876;1647787876;775;None
/home/vepho/Working/Algos/selectionSort.c;c;33204;24263949;2069;1;1000;1000;663;1651829618;1647787874;1647787874;664;None
/home/vepho/Working/Algos/selectionSort.c~;c~;33204;24258978;2069;1;1000;1000;150;1651829618;1647787214;1647787705;664;None
/home/vepho/Working/Algos/someAlgo;;33277;24248849;2069;1;1000;1000;16832;1651829609;1651507062;1651507062;775;None
/home/vepho/Working/Algos/someAlgo.c;c;33204;24270484;2069;1;1000;1000;570;1651829618;1651501066;1651501066;664;None
/home/vepho/Working/Algos/someAlgo.c~;c~;33204;24270491;2069;1;1000;1000;340;1651829618;1651500612;1651500622;664;None
/home/vepho/Working/Algos/sort;;33277;24271157;2069;1;1000;1000;16824;1651829609;1647709884;1647709884;775;None
